2.110585815,-10.83959651
2.81411442,-11.40798655
3.517643025,-11.81879523
4.22117163,-11.99367624
4.924700235,-11.77311431
5.62822884,-11.35527575
6.331757445,-10.43019399
7.03528605,-9.462262307
7.738814656,-8.450340439
8.021145905,-8.154085595
